记录时间：2019-03-04 13:09:24,800 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 13:49:42,186 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 13:49:42,190 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 13:54:36,623 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 13:54:39,085 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 13:54:39,089 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 13:54:39,094 详细信息：执行主数据同步
记录时间：2019-03-04 13:54:40,163 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 13:55:02,474 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 13:55:02,477 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 13:55:02,483 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 13:55:02,487 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 13:55:05,204 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 13:57:08,523 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 13:57:10,251 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 13:57:10,257 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 13:57:10,262 详细信息：执行主数据同步
记录时间：2019-03-04 13:57:11,991 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 13:57:14,110 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 13:57:14,114 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 13:57:23,260 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 13:57:24,817 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 13:57:24,825 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 13:57:24,833 详细信息：执行主数据同步
记录时间：2019-03-04 13:57:28,157 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:04:29,133 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:04:31,056 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:04:31,061 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:04:31,065 详细信息：执行主数据同步
记录时间：2019-03-04 14:04:32,754 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:04:41,427 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：1条
记录时间：2019-03-04 14:04:41,431 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:04:41,436 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:04:41,439 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:07:43,226 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:07:45,016 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:07:45,020 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:07:45,025 详细信息：执行主数据同步
记录时间：2019-03-04 14:07:46,354 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:07:49,567 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:07:49,570 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:07:49,575 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:07:49,578 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:07:51,097 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:08:03,442 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:08:05,409 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:08:05,414 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:08:05,419 详细信息：执行主数据同步
记录时间：2019-03-04 14:08:05,500 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:08:05,517 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:08:05,520 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:08:05,524 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:08:05,532 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:15:10,366 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:18:45,673 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:18:48,378 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:18:48,385 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:18:48,393 详细信息：执行主数据同步
记录时间：2019-03-04 14:18:48,472 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:18:54,057 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:18:54,061 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:18:54,067 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:18:54,070 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:19:51,829 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:19:54,127 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:19:54,135 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:19:54,142 详细信息：执行主数据同步
记录时间：2019-03-04 14:19:54,227 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:19:57,861 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:19:57,865 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:19:57,871 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:19:57,875 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:21:06,825 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:21:08,675 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:21:08,681 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:21:08,686 详细信息：执行主数据同步
记录时间：2019-03-04 14:21:08,769 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:21:31,491 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:21:33,132 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:21:33,137 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:21:33,141 详细信息：执行主数据同步
记录时间：2019-03-04 14:21:33,212 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:21:37,675 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:21:37,679 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:21:37,684 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:21:37,688 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:22:52,010 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:22:53,849 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:22:53,856 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:22:53,861 详细信息：执行主数据同步
记录时间：2019-03-04 14:22:53,947 详细信息：执行EDI行主数据同步
记录时间：2019-03-04 14:22:58,390 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【成功数据】：2条
记录时间：2019-03-04 14:22:58,394 详细信息：SAPLinks.Bussiness.EDIDataToDABAN.EDI.MAIN_EDI_DATA(F:\EDI\)【错误数据过滤】：0条
记录时间：2019-03-04 14:22:58,398 详细信息：**********执行【EDI数据同步回DABAN】数据传输完毕**********
记录时间：2019-03-04 14:22:58,401 详细信息：--------------------------------程序结束--------------------------------

记录时间：2019-03-04 14:24:45,621 详细信息：--------------------------------程序启动--------------------------------
记录时间：2019-03-04 14:24:47,676 详细信息：获得手动触发启动参数：59
记录时间：2019-03-04 14:24:47,684 详细信息：**********执行【EDI数据同步回DABAN】数据传输开始**********
记录时间：2019-03-04 14:24:47,690 详细信息：执行主数据同步
记录时间：2019-03-04 14:24:47,763 详细信息：执行EDI行主数据同步
